cos_theta,r,g,b
0.5876779556274414,0.8632189564505524,0.857576693185041,0.8450965358372603
0.5891761779785156,0.8633256828223633,0.8576737963371067,0.8451750441697948
0.5906763076782227,0.8634318887590351,0.8577704908066277,0.8452533419525861
0.5921783447265625,0.8635375744361203,0.8578667757738593,0.8453314268448362
0.5936822891235352,0.8636427400412531,0.8579626504380553,0.8454092965321669
0.5951881408691406,0.8637473857739839,0.8580581140172535,0.8454869487264184
0.5966958999633789,0.8638515118455996,0.8581531657480723,0.8455643811654454
0.59820556640625,0.8639551184789521,0.8582478048855053,0.8456415916129193
0.5997171401977539,0.8640582059082922,0.8583420307027178,0.8457185778581253
0.6012306213378906,0.864160774379101,0.8584358424908443,0.8457953377157655
0.6027460098266602,0.8642628241479197,0.8585292395587917,0.84587186902576
0.6042633056640625,0.8643643554821951,0.8586222212330364,0.8459481696530484
0.6057825088500977,0.8644653686601077,0.8587147868574321,0.8460242374873953
0.6073036193847656,0.8645658639704158,0.8588069357930148,0.846100070443192
0.6088266372680664,0.8646658417122987,0.8588986674178057,0.8461756664592647
0.6103515625,0.8647653021951952,0.8589899811266258,0.8462510234986776
0.6118783950805664,0.8648642457386557,0.8590808763309015,0.8463261395485421
0.6134071350097656,0.8649626726721801,0.8591713524584791,0.8464010126198238
0.6149377822875977,0.8650605833350722,0.8592614089534388,0.8464756407471506
0.6164703369140625,0.8651579780762904,0.8593510452759064,0.8465500219886241
0.6180047988891602,0.8652548572542957,0.8594402609018752,0.8466241544256274
0.6195411682128906,0.8653512212369077,0.8595290553230217,0.8466980361626405
0.6210794448852539,0.8654470704011592,0.8596174280465259,0.8467716653270482
0.62261962890625,0.8655424051331527,0.8597053785948927,0.8468450400689573
0.6241617202758789,0.8656372258279196,0.8597929065057777,0.8469181585610088
0.6257057189941406,0.8657315328892791,0.8598800113318095,0.8469910189981934
0.6272516250610352,0.8658253267297039,0.8599666926404159,0.847063619597668
0.6287994384765625,0.8659186077701755,0.8600529500136554,0.8471359585985727
0.6303491592407227,0.866011376440054,0.860138783048044,0.8472080342618481
0.6319007873535156,0.8661036331769484,0.8602241913543853,0.8472798448700559
0.6334543228149414,0.8661953784265752,0.8603091745576064,0.8473513887271974
0.635009765625,0.8662866126426352,0.8603937322965902,0.8474226641585344
0.6365671157836914,0.8663773362866813,0.8604778642240111,0.8474936695104124
0.6381263732910156,0.86646754982799,0.8605615700061723,0.8475644031500821
0.6396875381469727,0.866557253743438,0.8606448493228454,0.8476348634655234
0.6412506103515625,0.8666464485173756,0.8607277018671099,0.84770504886527
0.6428155899047852,0.866735134641504,0.8608101273451931,0.8477749577782367
0.6443824768066406,0.8668233126147507,0.8608921254763178,0.8478445886535436
0.6459512710571289,0.8669109829431575,0.8609736959925411,0.847913939960346
0.64752197265625,0.8669981461397479,0.8610548386386055,0.8479830101876611
0.6490945816040039,0.8670848027244225,0.8611355531717828,0.8480517978441986
0.6506690979003906,0.8671709532238373,0.8612158393617236,0.8481203014581924
0.6522455215454102,0.8672565981712844,0.8612956969903102,0.8481885195772292
0.6538238525390625,0.8673417381065874,0.861375125851504,0.8482564507680841
0.6554040908813477,0.8674263735759812,0.8614541257512021,0.8483240936165525
0.6569862365722656,0.8675105051320051,0.8615326965070903,0.8483914467272848
0.6585702896118164,0.8675941333333944,0.8616108379484978,0.8484585087236217
0.66015625,0.8676772587449674,0.8616885499162562,0.8485252782474316
0.6617441177368164,0.8677598819375221,0.8617658322625569,0.8485917539589471
0.6633338928222656,0.867842003487729,0.8618426848508114,0.8486579345366033
0.6649255752563477,0.8679236239780267,0.8619191075555122,0.8487238186768782
0.6665191650390625,0.8680047439965184,0.8619951002620952,0.8487894050941319
0.6681146621704102,0.8680853641368698,0.8620706628668044,0.848854692520449
0.6697120666503906,0.8681654849982089,0.8621457952765544,0.8489196797054803
0.6713113784790039,0.868245107185026,0.8622204974088005,0.848984365416286
0.67291259765625,0.8683242313070753,0.8622947691914021,0.8490487484371806
0.6745157241821289,0.8684028579792752,0.8623686105624966,0.8491128275695776
0.6761207580566406,0.8684809878216148,0.862442021470365,0.8491766016318363
0.6777276992797852,0.8685586214590617,0.8625150018733052,0.8492400694591081
0.6793365478515625,0.8686357595214586,0.8625875517395056,0.8493032299031861
0.6809473037719727,0.8687124026434417,0.8626596710469173,0.8493660818323521
0.6825599670410156,0.8687885514643419,0.8627313597831302,0.8494286241312295
0.6841745376586914,0.8688642066280962,0.8628026179452483,0.8494908557006323
0.685791015625,0.8689393687831589,0.8628734455397693,0.8495527754574179
0.6874094009399414,0.8690140385824123,0.8629438425824615,0.8496143823343397
0.6890296936035156,0.8690882166830798,0.8630138090982438,0.8496756752799023
0.6906518936157227,0.8691619037466408,0.8630833451210674,0.8497366532582147
0.6922760009765625,0.8692351004387425,0.8631524506937975,0.8497973152488478
0.6939020156860352,0.8693078074291194,0.8632211258680981,0.8498576602466903
0.6955299377441406,0.8693800253915058,0.8632893707043151,0.849917687261807
0.6971597671508789,0.8694517550035605,0.8633571852713608,0.8499773953192971
0.69879150390625,0.869522996946777,0.8634245696466046,0.8500367834591549
0.7004251480102539,0.8695937519064113,0.8634915239157569,0.850095850736129
0.7020606994628906,0.8696640205713964,0.8635580481727603,0.8501545962195858
0.7036981582641602,0.8697338036342696,0.86362414251968,0.85021301899337
0.7053375244140625,0.8698031017910911,0.8636898070665929,0.8502711181556696
0.7069787979125977,0.8698719157413703,0.8637550419314821,0.8503288928188807
0.7086219787597656,0.8699402461879878,0.8638198472401302,0.8503863421094708
0.7102670669555664,0.8700080938371259,0.8638842231260114,0.850443465167847
0.7119140625,0.8700754593981889,0.8639481697301895,0.8505002611482229
0.7135629653930664,0.870142343583734,0.8640116872012144,0.8505567292184861
0.7152137756347656,0.8702087471094022,0.8640747756950167,0.850612868560068
0.7168664932250977,0.870274670693841,0.8641374353748104,0.8506686783678139
0.7185211181640625,0.870340115058641,0.86419966641099,0.8507241578498527
0.7201776504516602,0.8704050809282607,0.8642614689810318,0.8507793062274704
0.7218360900878906,0.8704695690299661,0.864322843269395,0.8508341227349819
0.7234964370727539,0.8705335800937557,0.8643837894674256,0.8508886066196044
0.72515869140625,0.8705971148522974,0.8644443077732593,0.8509427571413332
0.7268228530883789,0.8706601740408652,0.864504398391725,0.8509965735728163
0.7284889221191406,0.8707227583972694,0.864564061534253,0.8510500551992297
0.7301568984985352,0.8707848686617967,0.8646232974187786,0.8511032013181578
0.7318267822265625,0.8708465055771452,0.8646821062696528,0.8511560112394678
0.7334985733032227,0.870907669888363,0.864740488317547,0.8512084842851912
0.7351722717285156,0.8709683623427861,0.8647984437993653,0.8512606197894032
0.7368478775024414,0.8710285836899765,0.8648559729581538,0.8513124170981032
0.738525390625,0.871088334681664,0.864913076043012,0.8513638755690967
0.7402048110961914,0.8711476160716864,0.8649697533090045,0.8514149945718766
0.7418861389160156,0.8712064286159308,0.8650260050170743,0.85146577348751
0.7435693740844727,0.8712647730722746,0.8650818314339574,0.8515162117085178
0.7452545166015625,0.8713226502005313,0.8651372328320964,0.851566308638764
0.7469415664672852,0.8713800607623925,0.8651922094895571,0.8516160636933386
0.7486305236816406,0.8714370055213723,0.8652467616899446,0.8516654762984475
0.7503213882446289,0.8714934852427534,0.8653008897223202,0.851714545891296
0.75201416015625,0.871549500693529,0.8653545938811228,0.8517632719199819
0.7537088394165039,0.8716050526423577,0.8654078744660828,0.851811653843382
0.7554054260253906,0.8716601418595015,0.8654607317821473,0.8518596911310427
0.7571039199829102,0.8717147691167805,0.8655131661393972,0.8519073832630717
0.7588043212890625,0.8717689351875171,0.8655651778529712,0.8519547297300298
0.7605066299438477,0.8718226408464885,0.8656167672429864,0.852001730032823
0.7622108459472656,0.871875886869875,0.8656679346344633,0.8520483836825965
0.7639169692993164,0.8719286740352116,0.8657186803572487,0.8520946902006284
0.765625,0.8719810031213368,0.865769004745941,0.8521406491182265
0.7673349380493164,0.8720328749083476,0.8658189081398168,0.852186259976621
0.7690467834472656,0.872084290177549,0.8658683908827556,0.8522315223268658
0.7707605361938477,0.8721352497114117,0.8659174533231678,0.8522764357297316
0.7724761962890625,0.8721857542935222,0.8659660958139233,0.8523209997556062
0.7741937637329102,0.8722358047085356,0.86601431871228,0.8523652139843948
0.7759132385253906,0.8722854017421349,0.866062122379812,0.8524090780054184
0.7776346206665039,0.8723345461809853,0.866109507182342,0.8524525914173137
0.77935791015625,0.8723832388126892,0.8661564734898711,0.852495753827936
0.7810831069946289,0.8724314804257423,0.866203021676511,0.8525385648542623
0.7828102111816406,0.8724792718094943,0.8662491521204156,0.8525810241222915
0.7845392227172852,0.8725266137541021,0.8662948652037159,0.8526231312669504
0.7862701416015625,0.8725735070504934,0.8663401613124516,0.8526648859319977
0.7880029678344727,0.8726199524903215,0.8663850408365074,0.8527062877699294
0.7897377014160156,0.8726659508659271,0.8664295041695489,0.8527473364418835
0.7914743423461914,0.8727115029702984,0.8664735517089567,0.852788031617549
0.793212890625,0.8727566095970306,0.8665171838557638,0.8528283729750721
0.7949533462524414,0.872801271540288,0.8665604010145936,0.8528683602009638
0.7966957092285156,0.8728454895947664,0.8666032035935974,0.8529079929900114
0.7984399795532227,0.8728892645556516,0.8666455920043942,0.8529472710451849
0.8001861572265625,0.8729325972185894,0.8666875666620075,0.85298619407755
0.8019342422485352,0.8729754883796411,0.8667291279848092,0.8530247618061784
0.8036842346191406,0.8730179388352513,0.8667702763944564,0.8530629739580595
0.8054361343383789,0.8730599493822131,0.8668110123158357,0.853100830268013
0.80718994140625,0.8731015208176305,0.8668513361770027,0.8531383304786028
0.8089456558227539,0.8731426539388848,0.8668912484091266,0.8531754743400506
0.8107032775878906,0.8731833495435989,0.8669307494464334,0.85321226161015
0.8124628067016602,0.8732236084296052,0.8669698397261485,0.8532486920541834
0.8142242431640625,0.8732634313949134,0.8670085196884416,0.8532847654448361
0.8159875869750977,0.8733028192376745,0.8670467897763722,0.8533204815621154
0.8177528381347656,0.8733417727561512,0.8670846504358344,0.8533558401932657
0.8195199966430664,0.8733802927486828,0.8671221021155053,0.8533908411326886
0.8212890625,0.8734183800136559,0.8671591452667898,0.8534254841818602
0.8230600357055664,0.8734560353494759,0.8671957803437668,0.8534597691492518
0.8248329162597656,0.8734932595545307,0.8672320078031426,0.8534936958502486
0.8266077041625977,0.8735300534271643,0.8672678281041928,0.8535272641070727
0.8283843994140625,0.8735664177656475,0.8673032417087168,0.853560473748702
0.8301630020141602,0.8736023533681443,0.8673382490809842,0.853593324610794
0.8319435119628906,0.8736378610326889,0.8673728506876871,0.8536258165356079
0.8337259292602539,0.8736729415571541,0.8674070469978894,0.8536579493719284
0.83551025390625,0.8737075957392212,0.86744083848298,0.8536897229749892
0.8372964859008789,0.8737418243763568,0.8674742256166229,0.8537211372063983
0.8390846252441406,0.8737756282657814,0.8675072088747109,0.853752191934062
0.8408746719360352,0.8738090082044471,0.8675397887353181,0.853782887032113
0.8426666259765625,0.8738419649890058,0.8675719656786531,0.8538132223808349
0.8444604873657227,0.8738744994157877,0.8676037401870142,0.8538431978665904
0.8462562561035156,0.8739066122807718,0.8676351127447429,0.8538728133817479
0.8480539321899414,0.8739383043795629,0.8676660838381801,0.8539020688246124
0.849853515625,0.8739695765073682,0.8676966539556191,0.8539309640993515
0.8516550064086914,0.8740004294589663,0.8677268235872657,0.8539594991159268
0.8534584045410156,0.874030864028693,0.8677565932251906,0.8539876737900236
0.8552637100219727,0.8740608810104052,0.8677859633632907,0.8540154880429811
0.8570709228515625,0.8740904811974705,0.8678149344972418,0.8540429418017256
0.8588800430297852,0.8741196653827313,0.8678435071244613,0.8540700349986995
0.8606910705566406,0.8741484343584919,0.8678716817440638,0.8540967675717964
0.8625040054321289,0.8741767889164914,0.8678994588568212,0.8541231394642932
0.86431884765625,0.8742047298478817,0.8679268389651215,0.8541491506247835
0.8661355972290039,0.8742322579432058,0.8679538225729297,0.8541748010071119
0.8679542541503906,0.8742593739923786,0.8679804101857479,0.8542000905703092
0.8697748184204102,0.8742860787846621,0.868006602310574,0.8542250192785285
0.8715972900390625,0.874312373108649,0.8680323994558664,0.8542495871009781
0.8734216690063477,0.8743382577522347,0.8680578021315047,0.8542737940118617
0.8752479553222656,0.8743637335026082,0.8680828108487493,0.8542976399903128
0.8770761489868164,0.8743888011462206,0.8681074261202077,0.8543211250203336
0.87890625,0.8744134614687747,0.8681316484597945,0.8543442490907323
0.8807382583618164,0.8744377152551998,0.8681554783826968,0.8543670121950618
0.8825721740722656,0.8744615632896364,0.8681789164053374,0.8543894143315597
0.8844079971313477,0.8744850063554142,0.8682019630453388,0.8544114555030867
0.8862457275390625,0.8745080452350371,0.8682246188214883,0.8544331357170674
0.8880853652954102,0.8745306807101625,0.8682468842537033,0.8544544549854317
0.8899269104003906,0.8745529135615849,0.868268759862996,0.8544754133245543
0.8917703628540039,0.8745747445692174,0.8682902461714408,0.8544960107551987
0.89361572265625,0.8745961745120763,0.868311343702138,0.8545162473024565
0.8954629898071289,0.8746172041682608,0.868332052979184,0.8545361229956943
0.8973121643066406,0.8746378343149421,0.8683523745276339,0.8545556378684919
0.8991632461547852,0.8746580657283373,0.868372308873476,0.8545747919585902
0.9010162353515625,0.8746778991837042,0.8683918565435913,0.8545935853078341
0.9028711318969727,0.8746973354553175,0.8684110180657271,0.8546120179621157
0.9047279357910156,0.8747163753164579,0.8684297939684645,0.8546300899713222
0.9065866470336914,0.8747350195393927,0.8684481847811873,0.8546478013892789
0.908447265625,0.8747532688953644,0.8684661910340505,0.854665152273698
0.9103097915649414,0.8747711241545743,0.868483813257951,0.854682142686123
0.9121742248535156,0.8747885860861654,0.8685010519844979,0.8546987726918768
0.9140405654907227,0.8748056554582119,0.868517907745982,0.8547150423600097
0.9159088134765625,0.8748223330377038,0.8685343810753469,0.8547309517632463
0.9177789688110352,0.8748386195905322,0.8685504725061604,0.8547465009779351
0.9196510314941406,0.8748545158814757,0.8685661825725853,0.8547616900839966
0.9215250015258789,0.8748700226741879,0.868581511809352,0.8547765191648738
0.92340087890625,0.8748851407311832,0.8685964607517301,0.8547909883074803
0.9252786636352539,0.8748998708138231,0.8686110299355031,0.8548050976021522
0.9271583557128906,0.8749142136823063,0.8686252198969361,0.8548188471425987
0.9290399551391602,0.8749281700956534,0.8686390311727542,0.8548322370258519
0.9309234619140625,0.8749417408116964,0.8686524643001126,0.8548452673522198
0.9328088760375977,0.8749549265870632,0.8686655198165725,0.8548579382252384
0.9346961975097656,0.8749677281771716,0.8686781982600738,0.8548702497516228
0.9365854263305664,0.8749801463362119,0.8686905001689107,0.8548822020412213
0.9384765625,0.8749921818171384,0.8687024260817042,0.8548937952069688
0.9403696060180664,0.8750038353716564,0.8687139765373808,0.8549050293648396
0.9422645568847656,0.8750151077502144,0.8687251520751436,0.854915904633802
0.9441614151000977,0.8750259997019897,0.8687359532344512,0.8549264211357731
0.9460601806640625,0.8750365119748784,0.8687463805549922,0.8549365789955737
0.9479608535766602,0.8750466453154848,0.8687564345766619,0.8549463783408835
0.9498634338378906,0.8750564004691154,0.8687661158395377,0.8549558193021964
0.9517679214477539,0.8750657781797619,0.8687754248838582,0.8549649020127779
0.95367431640625,0.8750747791900956,0.8687843622499966,0.8549736266086199
0.9555826187133789,0.8750834042414555,0.8687929284784434,0.8549819932284
0.9574928283691406,0.8750916540738422,0.8688011241097786,0.8549900020134364
0.9594049453735352,0.8750995294259051,0.8688089496846523,0.8549976531076471
0.9613189697265625,0.8751070310349338,0.8688164057437634,0.8550049466575077
0.9632349014282227,0.8751141596368508,0.8688234928278367,0.8550118828120097
0.9651527404785156,0.8751209159661993,0.8688302114776022,0.8550184617226196
0.9670724868774414,0.8751273007561401,0.8688365622337744,0.8550246835432379
0.968994140625,0.8751333147384381,0.8688425456370302,0.8550305484301587
0.9709177017211914,0.8751389586434538,0.8688481622279913,0.8550360565420292
0.9728431701660156,0.8751442332001405,0.8688534125472002,0.8550412080398121
0.9747705459594727,0.8751491391360298,0.8688582971351029,0.8550460030867431
0.9766998291015625,0.8751536771772285,0.8688628165320289,0.8550504418482945
0.9786310195922852,0.8751578480484086,0.8688669712781713,0.8550545244921353
0.9805641174316406,0.8751616524727983,0.8688707619135662,0.8550582511880938
0.9824991226196289,0.8751650911721821,0.8688741889780753,0.8550616221081185
0.98443603515625,0.8751681648668816,0.868877253011369,0.8550646374262421
0.9863748550415039,0.8751708742757601,0.8688799545529028,0.8550672973185426
0.9883155822753906,0.8751732201162079,0.8688822941419039,0.8550696019631078
0.9902582168579102,0.8751752031041383,0.8688842723173511,0.8550715515399977
0.9922027587890625,0.8751768239539811,0.8688858896179565,0.8550731462312096
0.9941492080688477,0.8751780833786779,0.8688871465821488,0.8550743862206409
0.9960975646972656,0.8751789820896719,0.8688880437480551,0.8550752716940537
0.9980478286743164,0.8751795207969021,0.8688885816534859,0.8550758028390409
1.0,0.8751797002088024,0.8688887608359156,0.8550759798449892
